Domain Code,Domain,Country Code,Country,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2737","Fats, Animals, Raw","1978","1978","g/capita/day","5.67","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2737","Fats, Animals, Raw","1979","1979","g/capita/day","6.9","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2737","Fats, Animals, Raw","1980","1980","g/capita/day","6.53","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2737","Fats, Animals, Raw","1981","1981","g/capita/day","6.07","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2737","Fats, Animals, Raw","1982","1982","g/capita/day","5.82","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2737","Fats, Animals, Raw","1983","1983","g/capita/day","6.5","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2737","Fats, Animals, Raw","1984","1984","g/capita/day","6.62","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2737","Fats, Animals, Raw","1985","1985","g/capita/day","7.39","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2737","Fats, Animals, Raw","1986","1986","g/capita/day","3.87","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2737","Fats, Animals, Raw","1987","1987","g/capita/day","3.14","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2737","Fats, Animals, Raw","1988","1988","g/capita/day","2.85","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2737","Fats, Animals, Raw","1989","1989","g/capita/day","2.88","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2737","Fats, Animals, Raw","1990","1990","g/capita/day","2.72","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2737","Fats, Animals, Raw","1991","1991","g/capita/day","1.83","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2781","Fish, Body Oil","1961","1961","g/capita/day","0","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2781","Fish, Body Oil","1962","1962","g/capita/day","0","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2781","Fish, Body Oil","1963","1963","g/capita/day","0","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2781","Fish, Body Oil","1964","1964","g/capita/day","0","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2781","Fish, Body Oil","1965","1965","g/capita/day","0","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2781","Fish, Body Oil","1966","1966","g/capita/day","0","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2781","Fish, Body Oil","1967","1967","g/capita/day","0","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2781","Fish, Body Oil","1968","1968","g/capita/day","0","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2781","Fish, Body Oil","1969","1969","g/capita/day","0","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2781","Fish, Body Oil","1970","1970","g/capita/day","0","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2781","Fish, Body Oil","1971","1971","g/capita/day","0","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2781","Fish, Body Oil","1972","1972","g/capita/day","0","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2781","Fish, Body Oil","1973","1973","g/capita/day","0","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2781","Fish, Body Oil","1974","1974","g/capita/day","0","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2781","Fish, Body Oil","1975","1975","g/capita/day","0","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2781","Fish, Body Oil","1976","1976","g/capita/day","0","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2781","Fish, Body Oil","1977","1977","g/capita/day","0","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2781","Fish, Body Oil","1978","1978","g/capita/day","0","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2781","Fish, Body Oil","1979","1979","g/capita/day","0","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2781","Fish, Body Oil","1980","1980","g/capita/day","0","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2781","Fish, Body Oil","1981","1981","g/capita/day","0","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2781","Fish, Body Oil","1982","1982","g/capita/day","0","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2781","Fish, Body Oil","1983","1983","g/capita/day","0","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2781","Fish, Body Oil","1984","1984","g/capita/day","0","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2781","Fish, Body Oil","1985","1985","g/capita/day","0","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2781","Fish, Body Oil","1986","1986","g/capita/day","0","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2781","Fish, Body Oil","1987","1987","g/capita/day","0","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2781","Fish, Body Oil","1988","1988","g/capita/day","0","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2781","Fish, Body Oil","1989","1989","g/capita/day","0","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2781","Fish, Body Oil","1990","1990","g/capita/day","0","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2781","Fish, Body Oil","1991","1991","g/capita/day","0","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2782","Fish, Liver Oil","1961","1961","g/capita/day","0","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2782","Fish, Liver Oil","1962","1962","g/capita/day","0","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2782","Fish, Liver Oil","1963","1963","g/capita/day","0","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2782","Fish, Liver Oil","1964","1964","g/capita/day","0","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2782","Fish, Liver Oil","1965","1965","g/capita/day","0","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2782","Fish, Liver Oil","1966","1966","g/capita/day","0","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2782","Fish, Liver Oil","1967","1967","g/capita/day","0","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2782","Fish, Liver Oil","1968","1968","g/capita/day","0","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2782","Fish, Liver Oil","1969","1969","g/capita/day","0","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2782","Fish, Liver Oil","1970","1970","g/capita/day","0","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2782","Fish, Liver Oil","1971","1971","g/capita/day","0","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2782","Fish, Liver Oil","1972","1972","g/capita/day","0","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2782","Fish, Liver Oil","1973","1973","g/capita/day","0","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2782","Fish, Liver Oil","1974","1974","g/capita/day","0","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2782","Fish, Liver Oil","1975","1975","g/capita/day","0","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2782","Fish, Liver Oil","1976","1976","g/capita/day","0","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2782","Fish, Liver Oil","1977","1977","g/capita/day","0","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2782","Fish, Liver Oil","1978","1978","g/capita/day","0","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2782","Fish, Liver Oil","1979","1979","g/capita/day","0","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2782","Fish, Liver Oil","1980","1980","g/capita/day","0","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2782","Fish, Liver Oil","1981","1981","g/capita/day","0","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2782","Fish, Liver Oil","1982","1982","g/capita/day","0","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2782","Fish, Liver Oil","1983","1983","g/capita/day","0","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2782","Fish, Liver Oil","1984","1984","g/capita/day","0","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2782","Fish, Liver Oil","1985","1985","g/capita/day","0","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2782","Fish, Liver Oil","1986","1986","g/capita/day","0","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2782","Fish, Liver Oil","1987","1987","g/capita/day","0","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2782","Fish, Liver Oil","1988","1988","g/capita/day","0","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2782","Fish, Liver Oil","1989","1989","g/capita/day","0","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2782","Fish, Liver Oil","1990","1990","g/capita/day","0","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2782","Fish, Liver Oil","1991","1991","g/capita/day","0","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2761","Freshwater Fish","1961","1961","g/capita/day","11.3","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2761","Freshwater Fish","1962","1962","g/capita/day","11.34","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2761","Freshwater Fish","1963","1963","g/capita/day","9.01","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2761","Freshwater Fish","1964","1964","g/capita/day","9.98","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2761","Freshwater Fish","1965","1965","g/capita/day","11.92","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2761","Freshwater Fish","1966","1966","g/capita/day","11.21","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2761","Freshwater Fish","1967","1967","g/capita/day","11.82","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2761","Freshwater Fish","1968","1968","g/capita/day","10.67","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2761","Freshwater Fish","1969","1969","g/capita/day","10.13","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2761","Freshwater Fish","1970","1970","g/capita/day","11.81","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2761","Freshwater Fish","1971","1971","g/capita/day","12.4","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2761","Freshwater Fish","1972","1972","g/capita/day","11.18","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2761","Freshwater Fish","1973","1973","g/capita/day","11.32","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2761","Freshwater Fish","1974","1974","g/capita/day","9.76","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2761","Freshwater Fish","1975","1975","g/capita/day","12.72","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2761","Freshwater Fish","1976","1976","g/capita/day","9.93","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2761","Freshwater Fish","1977","1977","g/capita/day","10.41","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2761","Freshwater Fish","1978","1978","g/capita/day","9.85","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2761","Freshwater Fish","1979","1979","g/capita/day","10.76","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2761","Freshwater Fish","1980","1980","g/capita/day","10.15","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2761","Freshwater Fish","1981","1981","g/capita/day","10.1","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2761","Freshwater Fish","1982","1982","g/capita/day","10.44","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2761","Freshwater Fish","1983","1983","g/capita/day","11.13","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2761","Freshwater Fish","1984","1984","g/capita/day","10.53","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2761","Freshwater Fish","1985","1985","g/capita/day","11.66","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2761","Freshwater Fish","1986","1986","g/capita/day","10.93","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2761","Freshwater Fish","1987","1987","g/capita/day","11.81","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2761","Freshwater Fish","1988","1988","g/capita/day","10.7","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2761","Freshwater Fish","1989","1989","g/capita/day","11.84","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2761","Freshwater Fish","1990","1990","g/capita/day","10.46","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2761","Freshwater Fish","1991","1991","g/capita/day","9.43","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2745","Honey","1961","1961","g/capita/day","2.54","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2745","Honey","1962","1962","g/capita/day","2.46","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2745","Honey","1963","1963","g/capita/day","2.61","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2745","Honey","1964","1964","g/capita/day","2.51","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2745","Honey","1965","1965","g/capita/day","2.24","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2745","Honey","1966","1966","g/capita/day","2.63","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2745","Honey","1967","1967","g/capita/day","2.41","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2745","Honey","1968","1968","g/capita/day","2.29","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2745","Honey","1969","1969","g/capita/day","2.01","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2745","Honey","1970","1970","g/capita/day","2.34","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2745","Honey","1971","1971","g/capita/day","2.11","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2745","Honey","1972","1972","g/capita/day","2","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2745","Honey","1973","1973","g/capita/day","2.36","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2745","Honey","1974","1974","g/capita/day","2.08","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2745","Honey","1975","1975","g/capita/day","1.8","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2745","Honey","1976","1976","g/capita/day","1.93","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2745","Honey","1977","1977","g/capita/day","2.11","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2745","Honey","1978","1978","g/capita/day","1.77","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2745","Honey","1979","1979","g/capita/day","1.85","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2745","Honey","1980","1980","g/capita/day","1.76","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2745","Honey","1981","1981","g/capita/day","1.77","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2745","Honey","1982","1982","g/capita/day","1.75","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2745","Honey","1983","1983","g/capita/day","1.91","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2745","Honey","1984","1984","g/capita/day","1.68","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2745","Honey","1985","1985","g/capita/day","1.79","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2745","Honey","1986","1986","g/capita/day","1.81","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2745","Honey","1987","1987","g/capita/day","1.92","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2745","Honey","1988","1988","g/capita/day","2.14","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2745","Honey","1989","1989","g/capita/day","1.98","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2745","Honey","1990","1990","g/capita/day","2.08","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2745","Honey","1991","1991","g/capita/day","2.18","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2764","Marine Fish, Other","1961","1961","g/capita/day","1.08","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2764","Marine Fish, Other","1962","1962","g/capita/day","1.23","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2764","Marine Fish, Other","1963","1963","g/capita/day","2.4","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2764","Marine Fish, Other","1964","1964","g/capita/day","1.91","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2764","Marine Fish, Other","1965","1965","g/capita/day","2.74","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2764","Marine Fish, Other","1966","1966","g/capita/day","2.43","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2764","Marine Fish, Other","1967","1967","g/capita/day","2.35","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2764","Marine Fish, Other","1968","1968","g/capita/day","2.16","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2764","Marine Fish, Other","1969","1969","g/capita/day","2.38","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2764","Marine Fish, Other","1970","1970","g/capita/day","2.8","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2764","Marine Fish, Other","1971","1971","g/capita/day","2.75","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2764","Marine Fish, Other","1972","1972","g/capita/day","2.98","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2764","Marine Fish, Other","1973","1973","g/capita/day","2.01","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2764","Marine Fish, Other","1974","1974","g/capita/day","2.44","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2764","Marine Fish, Other","1975","1975","g/capita/day","2.7","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","228","USSR","646","Food supply quantity (g/capita/day)","2764","Marine Fish, Other","1976","1976","g/capita/day","3.37","Fc","Calculated data"
